"IdNotasDet","IdNotas","IdOrdenes","Descripcion"
1297,350,278,"ETIQUETA DE LAVADO TALLAS CH(4-6)  M(8-10)  G(12-14)  EX (16-18)  TOT.940 
ETIQUETA BORD MCA CHEROKEE  904 PZAS
ETIQUETAS DE TALLA CH Y EX  165 PZA POR TALLA
TALLAS M Y G 320 PZA POR TALLA"
1298,350,278,"CIERRE VENUS 10 SEP. COLO ROSA Y LILA
DE 50 CM PARA TALLA CH 76 PZA POR COLOR
DE 55 CM PARA TALLA M 148 PZA POR COLOR
DE 60 CM PARA TALLA G 150 PZA POR COLOR
DE 65 CM PARA TALLA EG 78 PZA  X COLOR"
1299,350,279,"ETIQUETA DE LAVADO TALLAS CH(4-6)  M(8-10)  G(12-14)  EG (16-18)  TOT. 940
ETI. BORDADA MCA CHEROKEE 904 PZAS
ETIQUETAS DE TALLA CH Y EX  165 POR TALLA
TALLA M Y G   320 PZA POR TALLA"
1300,350,279,"ELASTICO DE 1 1/2"" LISO 550 MTS."
1301,350,280,"ETIQUETA DE LAVADO TALLAS CH(4-6)  M(8-10)  G (12-14)  EG (16-18)   TOT. 940
ETIQ. BORDADA MCA CHEROKEE 904 PZAS
ETIQUETAS DE TALLA CH Y EX  165 PZA POR TALLA
TALLAS  M Y G  320 PZA POR TALLA."
1302,350,280,"CIERRE VENUS10 SEP. COLOR LILA Y ROSA
DE 50 CM PARA TALLA CH 76 PZA POR COLOR
DE 55 CM PARA TALLA M 148 PZA POR COLOR
DE 60 CM PARA TALLA G 150 PZA POR COLOR
DE 65 CM PARA TALLA EX 78 PZA POR COLO"
1303,350,281,"ETIQUETA DE LAVADO TALLAS CH(4-6) M(8-10)  G (12-14)  EG (16-18)  TOT. 940
ETIQ. BORDADA MCA CHEROKEE  904 PZA
ETIQUETAS DE TALLA CH Y EX  165 POR TALLA
TALLA M Y G  320 PZA POR TALLA."
1304,350,281,"ELASTICO DE 1 1/2"" CON JARETA INTEGRADA  550 MTS"
1305,350,282,"ETIQUETA DE LAVADO TALLAS CH(4-6)  M(8-10)  G(12-14)  EG (16-18)  TOT. 940
ETIQ. BORDADA MCA CHEROKEE  904 PZA
ETIQUETAS DE TALLA CH Y EX  165 POR TALLA
TALLA M Y G   320 PZA POR TALLA."
1306,351,302,"ETIQUETA DE LAVADO TALLAS CH Y EX  360 POR TALLA
ETIQUETA DE LAVADO TALLAS M Y G  706 POR TALLA"
1307,351,302,"ETIQUETA MCA FUBU CON TALLA INTEGRADA ( SOLO PARA CHAMARRA O SUDADERA)  TALLA CH Y EX  370 PZA POR TALLA
TALLAS M Y G  718 PZA POR TALLA."
1308,351,302,"CIERRE VENUS10 SEP. COLOR NARANJA PARA TODO EL CORTE
DE 70 CM PARA TALLAS CH Y M  1043 PZAS
DE 75 CM PARA TALLAS G Y EX  1046 PZAS"
1309,351,303,"ETIQUETA DE LAVADO TALLAS CH Y EX  198 PZA POR TALLA
ETIQUETA DE LAVADO TALLAS M Y G  382 PZA POR TALLA
ETIQUETA BORD. MCA FUBU PARA PANTALON  1200 PZAS"
1310,351,303,"ETIQUETAS DE TALLA CH Y EX  230 PZAS POR TALLA
ETIQUETAS DE TALLA M Y G  424 PZA POR TALLA.
ELASTICO DE 1 1/2"" CON JARETA INTEGRADA  819 MTS"
1311,351,305,"ELASTICO DE 1 1/2"" CON JARETA INTEGRADA  819 MTS."
1312,351,306,"ETIQUETA DE LAVADO TALLAS CH Y EX  94 PZA POR TALLA
ETIQUETA DE LAVADO TALLAS  M Y G  175 PZAS POR TALLA"
1313,351,306,"ETIQUETA BORD MCA FUBU CON TALLA INTEGRADA (SOLO PARA CHAMARRA O SUDADERA)
TALLAS CH Y EX  105 PZA POR TALLA
TALLA M  135 PZA
TALLA G  195 PZA"
1314,351,306,"CIERRE VENUS 10 SEPARABLE COLOR NARANJA
DE 70 CM PARA TALLAS CH Y M  244 PZAS
DE 75 CM PARA TALLAS G Y EX  248 PZAS"
1315,351,307,"ELASTICO DE 1 1/2"" CON JARETA INTEGRADA  180 MTS"
1316,351,304,"ETIQUETA DE LAVADO TALLAS CH Y EX  382 PZA POR TALLA
ETIQUETA DE LAVADO TALLAS M Y G  748  PZAS POR TALLA"
1317,351,305,"ETIQUETA DE LAVADO TALLAS CH Y EX  198 PZA POR TALLA
ETIQUETA DE LAVADO TALLAS M Y G  382 PZA POR TALLA"
1318,351,307,"ETIQUETA DE LAVADO TALLAS CH Y EX  52 PZAS POR TALLA
ETIQUETA DE LAVADO TALLAS M Y G  92  PZAS POR TALLA"
1319,352,306,"TRAZO 81015 CA  Y  CA1  UNA  COPIA DE CADA UNO."
1320,353,274,"ETIQUETA DE  LAVADO  MOD. 841416
TALLAS CH (46-6) 162 PZ
M(8-10) 308 PZ
G(12-14) 308 PZ
EG (16-18) 162 PZ"
1321,354,246,"TRAZO  81106  F3,  CA5,  CA1   Y CA2     UNA COPIA DE CADA UNO"
1322,354,308,"TRAZO 81016  F,  C  Y  CA  DOS COPIAS DE CADA UNO"
1323,354,309,"TRAZO 61016  F,  C  Y  CA    DOS COPIAS DE CADA UNO."
1324,355,310,"TRAZO 71016   F  Y  C   DOS COPIAS DE CADA UNO"
1325,355,311,"TRAZO 81017   F  ,  C   Y  CA     DOS COPIAS  DE CADA UNO."
1326,356,312,"TRAZO  71017  F   DOS COPIAS"
1327,356,313,"TRAZO 81018  CAF,  CAC,  F,  C  Y C-1"
1328,357,282,"MUESTRA SUDADERA CUELLO EN V COLOR LILA CON JASPE T-M
ORDEN DE PRODUCCION"
1329,358,246,"TRAZO F2 UNA COPIA"
1330,359,282,"TRAZO  66108  C,  CA  Y  F   UNA COPIA DE CADA UNO."
1331,359,279,"TRAZO  76102 F  UNA COPIA"
1332,359,276,"TRAZO  84102 C   UNA COPIA"
1333,359,278,"TRAZO  86102 F1  Y C-1  UNA COPIA DE CADA UNO"
1334,359,279,"TRAZO 76102 C , CA1  UNA COPIA DE CADA UNO."
1335,359,289,"TRAZO 71109 F,  F1  Y F2   UNA COPIA DE CADA UNO."
1336,359,283,"TRAZO 64101 F  Y  CA   UNA COPIA DE CADA UNO"
1337,359,284,"TRAZO  84101  F2,  C-1  Y CA2   UNA COPIA DE CADA UNO."
1338,359,285,"TRAZO 74101  F DOS COPIAS"
1339,360,313,"TRAZO  810180C-2   DOS  COPIAS"
1340,360,314,"TRAZO  71018 F2   DOS COPIAS"
1341,361,274,"HOJA DE ESPECIFICACIONES"
1342,361,276,"HOJA DE ESPECIFICACIONES"
1343,361,277,"HOJA DE ESPECIFICACIONES"
1344,361,278,"HOJA DE ESPECIFICACIONES"
1345,361,279,"HOJA DE ESPECIFICACIONES"
1346,361,280,"HOJA DE ESPECIFICACIONES"
1347,361,281,"HOJA DE ESPECIFICACIONES"
1348,361,282,"HOJA DE ESPECIFICACIONES"
1349,362,308,"MUESTRA CHAMARRA CON CAPUCHA COLOR ROJO/HUESO T-M"
1350,362,309,"MUESTRA SUDADERA COLOR NEGRO CON ROJO T-M"
1351,362,310,"MUESTRA PANTALON COLOR NEGRO/ROJO/HUESO T-M"
1352,362,311,"MUESTRA CHAMARRA COLOR JASPE C/NARANJA T-M"
1353,362,312,"MUESTRA PANTALON COLOR JASPE T-M"
1354,362,313,"MUESTRA CHAMARRA CON CAPUCHA COLOR MARINO/ACERO T-M"
1355,362,314,"MUESTRA PANTALON  COLOR ACERO T-M"
1356,363,289,"MUESTRA PANTALON COLOR OXFORD T-M"
1357,363,290,"MUESTRA CHAMARRA COLOR OXFORD CON CAPUCHA T-M"
1358,363,291,"MUESTRA SUDADERA COLOR ARENA T-M"
1359,363,292,"MUESTRA PANTALON COLOR OXFORD/NARANJA T-M"
1360,363,293,"MUESTRA  CHAMARRA COLOR NARANJA/OXFORD T-M"
1361,363,294,"MUESTRA SUDADERA COLOR OXFORD/NARANJA T-M"
1362,364,289,"TRAZO  71109 F,  F1  Y F2   UNA COPIA DE CADA UNO"
1363,364,290,"TRAZO  81109 F  Y  CA   UNA COPIA DE CADA UNO"
1364,364,291,"TRAZO  61109 F  Y  CA   UNA COPIA DE CADA UNO."
1365,364,292,"TRAZO 71104 F   UNA COPIA"
1366,364,293,"TRAZO  81104  F,   CAF,  CAC   Y  C    UNA COPIA DE CADA UNO"
1367,364,294,"TRAZO  61104  F,  CA  Y  C   UNA COPIA DE CADA UNO"
1368,364,304,"TRAZO  61014 F3   DOS COPIAS"
1369,364,308,"TRAZO  81016  F1   DOS COPIAS"
1370,364,310,"TRAZO  71016  C-1    DOS COPIAS"
1371,365,305,"TRAZO  71014 F    UNA COPIA"
1372,366,274,"trazo  84141 f1  y ca   una copia de cada uno.
84141 F   UNA COPIA"
1373,367,284,"MUESTRA CHAMARRA COLOR BOTELLA/PERA T-M
HOJA DE ESPECIFICACIONES 
ORDEN DE PRODUCCION."
1374,367,286,"MUESTRA CHAMARRA COLOR NARANJA/GRIS T-M
HOJA DE ESPECIFICACIONES
ORDEN DE PRODUCCION."
1375,368,274,"TRAZO  84141  F2   Y  CA   UNA COPIA DE CADA UNO"
1376,369,283,"MUESTRA SUDADERA C/CAPUCHA COLOR PERA T-M
HOJA DE ESPECIFICACIONES
ORDEN DE PRODUCCION"
1377,369,285,"MUESTRA PANTALON COLOR  BOTELA/PERA T-M
HOJA DE ESPECIFICACIONES
ORDEN DE PRODUCCION"
1378,369,287,"MUESTRA PANTALON COLOR PLUMBAGO/NARANJA T-M
HOJA DE ESPECIFICACIONES
ORDEN DE PRODUCCION"
1379,369,288,"MUESTRA SUDADERA C/CAPUCHA COLOR GRIS/NARANJA T-M
HOJA DE ESPECIFICACIONES
ORDEN DE PRODUCCION"
1380,370,304,"ETIQUETAS DE MCA  FUBU CON TALLA INTEGRADA (PARA SUDADERA)
TALLA CH Y EX  390 PZAS DE CADA UNA
TALLA M Y G  760 PZAS DE CADA UNA."
1381,370,306,"ETIQUETA BORDADA MCA FUBU (PARA SUDADERA)
TALLA M 55 PZAS (COMPLEMENTO)"
1382,371,283,"ETIQUETA DE LAVADO MOD. 64101  CH(4-6) EG(16-18)  162 PZAS POR TALLA
ETIQUETA DE LAVADO M(8-10) G(12-14)  308 PZAS POR TALLA
ETIQUETA BORD. MCA CHEROKEE 904 PZAS"
1383,371,283,"ETIQUETAS DE TALLA CH Y EX  165 PZAS POR TALLA
ETIQUETAS DE TALLA M Y G  320 PZAS POR TALLA"
1384,371,285,"ETIQUETA DE LAVADO CON MOD. 34101 Y CODIGO DE BARRAS 7509564749019  
CH(4-6) EG(16-18)  162 PZAS PORTALLA
ETIQ. DE LAVADO M(8-10)  G(12-14)  308 PZAS POR TALLA
ETIQ. BORDADA MCA CHEROKEE  904 PZAS"
1385,371,285,"ETIQUETAS DE TALLA CH Y EX  165 PZAS POR TALLA
ETIQUETAS DE TALLA M Y G  320 PZAS POR TALLA
ELASTICO DE 1 1/2"" CON JARETA 600 MTS (12 ROLLOS C/U CON 50 MTS)"
1386,371,287,"ETIQ. DE LAVADO MOD. 76106  CH(4-6)  EG(16-18) 162 PZAS POR TALLA
ETIQ. DE LAVADO M(8-10) G(12-14)  308 PZAS POR TALLA
ETIQ. BORDADA MC CHEROKEE  904 PZAS"
1387,371,287,"ETIQUETAS DE TALLA CH Y EX  165 PZAS POR TALLA
ETIQUETAS DE TALLA M Y G   320 PZAS POR TALLA
ELASTICO LISO DE 1 1/2""  600 MTS (12 ROLLOS C/U CON 50 MTS)"
1388,371,288,"ETIQUETAS DE LAVADO MOD. 66106  CH(4-6) EG(16-18)  162 PZAS POR TALLA
ETIQ. DE LAVADO M(8-10) G(12-14)  3308 PZAS POR TALLA
ETIQ. BORDADA MCA CHEROKEE 904 PZAS"
1389,371,288,"ETIQUETAS DE TALLA CH Y EX  165 PZAS POR TALLA
ETIQUETAS DE TALLA M Y G 320 PZAS POR TALLA"
1390,372,284,"ETIQ. DE LAVADO MOD. 84101 CON CODIGO DE BARRAS 7509564849016
TALLAS CH(4-6)  EG(16-18)  162 PZAS POR TALLA
TALLAS M(8-10) G(12-14) 308 PZAS POR TALLA
ETIQ. BORDADA MCA CHEROKEE 904 PZAS"
1391,372,284,"ETIQ. DE TALLA CH Y EX  165 PZAS POR TALLA
ETIQ. DE TALLA M Y G  320 PZAS POR TALLA"
1392,372,284,"CIERRE VENUS SEP. COLORES  OLIVO Y MARINO
DE 50 CM PARA TALLA CH 74 PZA X COLOR
DE 55 CM PARA TALLA M 148  PZA X COLOR
DE 60 CM PARA TALLA G 150 PZA X COLOR
DE 65 CM PARA TALLA EX 78 PZA X COLOR"
1393,372,286,"ETIQ. DE LAVADO MOD. 86106 TALLAS CH(4-6) EG(16-18) 162 PZAS POR TALLA
TALLA M(8-10) G(12-14)  308 PZAS POR TALLA
ETIQUETA BORD. MCA CHEROKEE  904 PZAS"
1394,372,286,"ETIQUETAS DE TALLA CH Y EX  165 PZAS POR TALLA
ETIQ. DE TALLA M Y G  320 PZAS POR TALLA"
1395,372,286,"CIERRE VENU SEP. COLORES CIELO Y ROSA
DE 50 CM PARA TALLA CH 74 PZA X COLOR
DE 55 CM PARA TALLA M 148 PZA X  COLOR
DE 60 CM PARA TALLA G 150 PZA X COLOR
DE 65 CM PARA TALLA EX 78 PZA X COLOR"
1396,373,289,"ETIQUETA DE LAVADO MOD. 71109 CON CODIGO DE BARRAS 7509564791094
TALLAS CH Y EX  124 PZA POR TALLA
TALLA M Y G 338 PZA POR TALLA
ETIQ. BORDADA MCA CHEROKEE 890 PZAS"
1397,373,289,"ETIQUETAS DE TALLA CH Y EX 130 PZA POR TALLA
TALLA M Y G  350 PZAS POR TALLA
ELASTICO DE 1 1/2"" CON JARETA 650 MTS (13 ROLLO C/U CON 50 M)"
1398,373,290,"ETIQ. DE LAVADO MOD. 81109  TALLAS CH Y EX  124 PZA POR TALLA
ETIQ. DE LAVADO TALLAS M Y G 338 PZA POR TALLA
ETIQ. BORDADA MCA CHEROKEE  890 PZAS"
1399,373,290,"ETIQUETAS DE TALLA CH Y EX 130 PZA POR TALLA
TALLAS M Y G  350 PZA POR TALLA"
1400,373,290,"CIERRE VENUS SEP. COLORES CHOCOLATE (CAFê( Y MARINO
DE 65 CM PARA TALLAS CH Y M  222 PZAS POR COLOR
DE 70 CM PARA TALLAS G Y EX  224 PZAS POR COLOR"
1401,373,291,"ETIQUETA DE LAVADO MOD. 61109 TALLAS CH Y EX  124 PZA POR TALLA
ETIQ. DE LAVADO TALLAS M Y G 338 PZA POR TALLA
ETIQ. BORDADA MCA CHEROKEE  890 PZAS"
1402,373,291,"ETIQUETAS DE TALLA CH Y EX  165 PZA POR TALLA
ETIQUETAS DE TALLA M Y G  320 PZA POR TALLA"
1403,373,292,"ETIQ. DE LAVADO MOD. 71104 TALLAS CH Y EX    124 PZA POR TALLA
ETIQ. DE LAVADO TALLAS M Y G  338 PZA POR TALLA
ETIQ. BORDADA MCA CHEROKEE  890 PZA"
1404,373,292,"ETIQUETAS DE TALLA CH Y EX  165 PZAS POR TALLA
ETIQ. DE TALLA M Y G  320 PZAS POR TALLA
ELASTICO DE 1 1/2"" CON JARETA 650 MTS (13 ROLLOS CADA UNO CON 50 MTS)"
1405,373,293,"ETIQ. DE LAVADO  MOD. 81104 TALLAS CH Y EX  124 PZA POR TALLA
ETIQ. DE LAVADO TALLAS M Y G  338 PZA POR TALLA
ETIQ. BORDADA MCA CHEROKEE 890 PZAS"
1406,373,293,"ETIQUETAS DE TALLA CH Y EX  165 PZA POR TALLA
ETIQ. DE TALLA M Y G  320 PZAS POR TALLA"
1407,373,293,"CIERRE VENUS SEP. COLORES NARANJA Y REY
DE 70 CM PARA TALLA CH Y M 222 PZAS POR COLOR
DE 75 CM PARA TALLA G Y EX  224 PZA POR COLOR"
1408,373,294,"CIERRE VENUS FIJO DE 25 CM COLORES OXFORD Y MARINO  436 PZAS POR COLOR"
1409,373,308,"ETIQUETA DE LAVADO TALLAS CH Y EX  382 POR TALLA
TALLAS M Y G 748 POR TALLA
ETIQ. MCA FUBU CON TALLA INTEGRADA (SOLO CHAMARRA) CH Y EX 400 POR TALLA
TALLA M Y G 760 POR TALLA"
1410,373,308,"CIERRE VENUS SEP. ROJO
DE 65 CM PARA TALLA CH Y M  1105 PZA
DE 70 CM PARA TALLA G Y EX  1108 PZAS"
1411,373,309,"ETIQUETA DE LAVADO TALLAS CH Y EX 200 POR TALLA 
TALLAS M Y G 386 POR TALLA
ETIQ, MCA FUBU CON TALLA INTEGRADA (SOLO SUDADERA) TALLAS CH Y M  214 POR TALLA;  TALLAS M  380 PZA,  TALLA G  400 PZAS"
1412,373,310,"ETIQ. DE LAVADO TALLAS CH Y EX  260 POR TALLA
TALLAS M Y G  506 POR TALLA"
1413,373,311,"ETIQ. DE LAVADO TALLAS CH Y EX 200 POR TALLA
TALLAS M Y G 386 POR TALLA"
1414,373,311,"CIERRE VENUS SEP. COLOR NARANJA
DE 70 CM PARA TALLAS CH Y M  562  PZAS
DE 75 CM PARA TALLAS G Y EX  462 PZAS"
1415,373,312,"ETIQUETAS DE LAVADO TALLAS CH Y EX 116 PZA POR TALLA
TALLAS M Y G  220 PZA POR TALLA"
1416,373,313,"CIERRE VENUS SEP. COLOR MARINO
DE 65 CM PARA TALLAS CH Y M 1042 PZAS
DE 70 CM PARA TALLAS G Y EX  1046 PZAS"
1417,373,314,"ETIQUETA DE LAVADO TALLAS CH Y EX 198 POR TALLA
ETIQ. DE LAVADO M Y G 382 POR TALLA
ELASTICO DE 1 1/2"" CON JARETA  850 MTS (17 ROLLOS CADA UNO CON 50M)"
1418,373,306,"ETIQUETAS MCA FUBU CON TALLA INTEGRADA TALLA   M  55 PZA (COMPLEMENTO)"
1419,373,314,"TRAZO F  DOS COPIAS"
1420,374,328,"MUESTRA SUDADERA 1/2 COLOR MARINO/CIELO T-M
ORDEN DE PRODUCCION
HOJA FE ESPECIFICACIONES"
1421,375,286,"TRAZO  F  Y  CA    DOS DE CADA UNO
(SALIDA EN NOTA ROSA)"
1422,375,328,"TRAZO   F    UNA COPIA
(SALIDA EN NOTA ROSA)"
1423,376,328,"ETIQUETA BORDADA MCA GEORGE  5000 PZAS
ETIQUETAS DE TALLA
TALLAS CH Y EX  860 PZAS POR TALLA
TALLAS M Y G  1700 PZAS POR TALLA"
1424,376,328,"ETIQUETAS CON CODIGO DE BARRAS 7509564 619039    SEIS MIL PZAS."
1425,376,328,"CIERRE VENUS FIJO DE  25 CM COLORES VERDE OLIVO Y MARINO  2430 PZAS POR COLOR"
1426,376,328,"TRAZO  61603 F   TRES COPIAS"
1427,377,287,"TRAZO F   DOS COPIA"
1428,377,287,"TRAZO F  Y  CA   DOS COPIAS DE CADA UNO"
1429,378,339,"TRAZO F Y CA  2 COPIAS DE CADA UNA
ORDEN DE PRODUCCION"
1430,379,283,"TRAZO F1,    1.58 ANCHO"
1431,379,285,"TRAZO  F1   1.58 ANCHO"
1432,379,287,"TRAZO  F1  1.58 ANCHO"
1433,379,288,"TRAZO  F1   158 ANCHO"
1434,380,284,"TRAZO  F3   1.58 ANCHO"
1435,380,286,"TRAZO  F1   1.58 ANCHO"
1436,381,328,"ETIQUETA DE LAVADO MCA GEORGE TALLAS CH Y  EX 880 POR TALLA
TALLAS M Y G 1760 POR TALLA"
1437,382,313,"TRAZO  81018 F,  C,  CAC,  CAF  Y C-2    DOS COPIAS DE CADA UNO"
1438,382,314,"TRAZO  71018  F   DOS COPIAS"
1439,383,309,"CIERRE VENUS FIJO DE 25 CM  NEGRO  1120 PZAS
(N.S. 380)"
1440,384,336,"TRAZO  81115 F,  CA   4 COPIAS DE CADA UNO"
1441,385,340,"TRAZO  79021 F  Y  C   DOS COPIAS DE CADA UNO."
1442,386,342,"TRAZO  51085 F  Y  C   DOS COPIAS DE CADA UNO"
1443,387,342,"MUESTRA PLAYERA COLOR VERDE/BOTELLA T-M
ORDEN DE PRODUCCION 
HOJA DE ESPECIFICACIONES."
1444,388,337,"MUESTRA PANTALON COLOR OLIVO T-M
ORDEN DE PRODUCCION
HOJA DE ESPECIFICACIONES"
1445,389,338,"MUESTRA SUDADERA CON CAPUCHA COLOR BOTELLA/CAMELLO T-M"
1446,389,339,"MUESTRA CHAMARRA COLOR VERDE/ROJO/BCO. T-M"
1447,389,340,"MUESTRA PANTALON COLOR NEGRO/CEMENTO T-M"
1448,389,341,"MUESTRA CHAMARRA COLOR PERA/BOTELLA T-M"
1449,389,343,"MUESTRA PANTALON COLOR BOTELLA/PERA T-M"
1450,389,344,"MUESTRA BERMUDA COLOR BOTELLA/PERA T-M"
1451,390,338,"TRAZOS  F   DOS COPIAS"
1452,390,341,"TRAZO F  Y  C  DOS COPIAS DE CADA UNO"
1453,390,344,"TRAZO   31087 F  Y  C   DOS COPIAS DE CADA UNO"
1454,390,343,"TRAZO  F  Y  C   DOS COPIAS DE CDA UNO"
1455,390,337,"TRAZO F   8 COPIAS"
1456,391,337,"TRAZO  F,  8 COPIAS
ENVIADOS EL 1ß DE Sept."
1457,391,287,"TRAZO  F1  UNA COPIA"
1458,391,288,"TRAZO  F1   UNA COPIA"
1459,391,285,"TRAZO  F1  DOS COPIAS"
1460,392,328,"TRAZO  61603  C   DOS COPIA
(SALIDA EN NOTA ROSA)"
1461,393,305,"ETIQUETA BORD. MCA FUBU PARA PANT. O BERM.  1200  PZAS
ETIQUETAS DE TALLA CH Y EX  230 PZA C/UNA
TALLAS  M Y G  424 PZA POR TALLA"
1462,393,307,"ETIQUETA BORD. MCA FUBU PARA PANT. O BERM. 300 PZAS
ETIQUETAS DE TALLA CH Y EX  60 PZA POR TALLA
TALLA S M Y G  110 PZA POR TALLA"
1463,393,310,"ETIQUETA BORD. MCA FUBU PARA PANT. O BERM.   1500 PZAS
ETIQUETAS DE TALLA  CH Y EX  275 POR TALLA
TALLAS  M Y G  520 PZA POR TALLA"
1464,393,294,"ETIQUETA DE LAVADO  CON MOD. 81104  Y CODIGO 7509564611040 TALLAS CH Y EX  124 POR TALLA
TALLAS M Y G  338 POR TALLA
ETIQUETAS BORD. MCA CHEROKEE 890 PZAS
ETIQUETAS DE TALLA CH Y EX  165 POR TALLA"
1465,393,294,"ETIQUETAS  DE TALLA  M Y G   320 POR TALLA."
1466,394,308,"TRAZO  CA1  DOS COPIA"
1467,394,309,"TRAZO CA1  DOS COPIAS"
1468,394,313,"TRAZO CAC1  Y  CAF1   DOS COPIAS DE CADA UNO"
1469,394,290,"TRAZO CA1   DOS COPIAS"
1470,394,291,"TRAZO  CA1   DOS COPIAS"
1471,394,293,"TRAZO CAC1  Y CAF1   DOS COPIAS DE CADA UNO"
1472,394,294,"TRAZO  CA1   DOS COPIAS"
1473,395,341,"TRAZO  F  Y  C  DOS COPIAS DE CADA UNO."
1474,396,337,"TRAZO  F   10 COPIAS"
1475,397,338,"TRAZO  F1   DOS COPIAS"
1476,397,341,"TRAZO  F1  DOS COPIAS"
1477,397,343," TRAZO  F1  DOS COPIAS"
1478,397,344,"TRAZO  F1   UNA COPIA"
1479,398,336,"TRAZO  F  Y  CA   4 COPIAS DE CADA UNO"
1480,399,336,"CIERRE VENUS 10 SEPARABLE COLORES:
GRIS PERLA DE 55 CM PARA TALLA CH Y M  1215 PZAS
GRIS PERLA DE 60 CM PARA TALLA G  Y EX  1215 PZAS"
1481,399,336,"CIERR VENUS 10 SEPARABLE COLOR
NEGRO DE 55 CM PARA TALLA CH Y M 1815 PZAS
NEGRO DE  60 CM PARA TALLA G Y EX  1815 PZAS"
1482,400,339,"CIERRE VENUS 10 SEPARABLE COLOR NEGRO
DE 65 CM PARA TALLAS CH Y M  615 PZAS
DE 70 CM PARA TALLAS G Y EX  615 PZAS"
1483,400,341,"CIERRE VENUS 10 SEPARABLE COLORES GRIS PERLA Y BLANCO ( A COMBINACION)
DE 65 CM PARA TALLAS CH Y M 415 PZAS  POR COLOR.
DE 70 CM PARA TALLAS G Y EX  415 PZAS POR COLOR."
1484,400,340,"ELASTICO DE 1 1/2 CON JARETA  ( A UTILIZAR  1854 M. APROX.)"
1485,400,343,"ELASTICO DE 1 1/2"" CON JARETA  ( 2146 M.) 
(Pend. De entrega  326 m para completar esta orden.)
."
1486,401,328,"TRAZO  F   DOS COPIAS  Y  C  UNA COPIA"
1487,402,289,"TRAZO F3   2 COPIAS"
1488,402,290,"TRAZO F1   2 COPIAS"
1489,402,291,"TRAZO F1   2 COPIAS"
1490,402,292,"TRAZO F1   2 COPIAS"
1491,402,293,"TRAZO F1 y  CI  2 COPIAS DE CADA UNO"
1492,402,294,"TRAZO C1   2 COPIAS  F1 UNA COPIA"
1493,403,339,"ETIQUETA DE LAVADO  (VIENE CON MODELO 81054 Y CODIGO 7509564810542)
TALLAS CH Y EX  230 POR TALLA
TALLAS M Y G  430 POR TALLA"
1494,403,340,"ETIQUETAS DE LAVADO (VIENE CON MODELO 71054 Y CODIGO 7509564710545)
TALLAS CH Y EX 430 POR TALLA
TALLAS M Y G  830 POR TALLA"
1495,404,337,"TRAZO  F1   DOS COPIAS"
1496,405,339,"ETIQUETAS DE TALLA CH, M, G Y EX
ETIQUETAS BORDADAS DE MCA ATHLETIC WORKS"
1497,405,340,"ETIQUETAS DE TALLA CH, M, G Y EX
ETIQUETAS BORDADAS MC ATHLETIC WORKS"
1498,406,336,"ETIQUETA DE LAVADO PARA COLOR AZUL PIZARRA CON MOD. 81119 COD. 7509564811198
TALLAS CH Y EX  180 PORTALLA
TALLAS M Y G  480 POR TALLA"
1499,406,336,"ETIQUETA DE LAVADO PARA COLOR NEGRO CON MOD 81117 COD. 7509564811174
TALLAS CH Y EX  480 POR TALLA
TALLAS M Y G  1380 POR TALLA"
1500,406,313,"ETIQUETAS DE LAVADO MOD. 81018 (FUBU)
TALLAS CH Y EX  360 POR TALLA
TALLAS M Y G 706 POR TALLA"
1501,406,336,"CIERRE VENUS SEP. COLOR AZUL PIZARRA
DE 55 CM PARA TALLAS CH Y M  615 PZAS
DE 60 CM PARA TALLAS G Y EX  615 PZAS"
1502,407,337,"2000 MTS ELASTICO DE 1 1/2"" CON JARETA INTEGRADA"
1503,407,342,"ETIQUETA DE LAVADO MOD. 1085B CON CODIGO 7509564510855
TALLAS CH Y EX  330 POR TALLA
TALLAS G Y M 930 POR TALLA"
1504,407,337,"ETIQUTEAS DE LAVADO CON MOD. 71119 PARA EL COLOR PIZARRA CODIGO 7509564711191
TALLAS CH Y EX 305 POR TALLA
TALLAS M Y G 855 POR TALLA"
1505,408,311,"ETIQUETA BORD. MCA FUBU CON TALLA INTEGRADA PARA CHAMARRA
TALLAS CH Y EX  214 POR TALLA
TALLAS M Y G 400  POR TALLA"
1506,408,312,"ETIQUETA BORDADA MCA FUBU PARA PANTALON 660 PZAS
ETIQUETAS DE TALLA  CH Y EX  140 PZA POR TALLA
ETIQUETAS DE TALLA M Y G 250 POR TALLA"
1507,408,313,"ETIQUETAS BORD. MCA FUBU CON TALLA INTEGRADA PARA CHAMARRA
TALLAS CH Y EX 380 POR TALLA
TALAS M Y G  720 POR TALLA"
1508,408,314,"ETIQUETAS MCA FUBU PARA PANTALON 1160 PZAS
ETIQUETAS DE TALLA CH Y EX 222 POR TALLA
ETIQUETAS DE TALLA M Y G 405 POR TALLA"
1509,409,344,"TRAZO  F2   DOS COPIAS"
1510,410,341,"ETIQUETA DE LAVADO CON MOD. 1084B CODIGO 7509564810849
TALLAS CH Y EX 230 POR TALLA
TALLAS M Y G 630 POR TALLA"
1511,410,343,"ETIQUETA DE LAVADO CON MOD. 1086B CODIGO 7509564710866
TALLAS CH Y EX 430 POR TALLA
TALLAS M Y G 1230 POR TALLA"
1512,410,344,"ETIQUETA DE LAVADO CON MOD. 1087-B CODIGO 7509564310875
TALLAS CH Y EX 120 POR TALLA
TALLAS M Y G  330 POR TALLA."
