"IdOrdenesDetEntA","IdEntregasEst","IdOrdenesDet","TC1","TC2","TC3","TC4","TC5","TC6","TC7","TC8"
6553,3957,8628,94,94,94,94,0,0,0,0
6554,3957,8628,0,94,94,0,0,0,0,0
6555,3958,8346,112,112,112,112,0,0,0,0
6556,3958,8346,0,112,112,0,0,0,0,0
6557,3958,8346,112,112,112,112,0,0,0,0
6558,3958,8346,0,112,112,0,0,0,0,0
6559,3959,8342,105,105,105,105,0,0,0,0
6560,3959,8342,0,105,105,0,0,0,0,0
6561,3960,8524,115,229,229,115,0,0,0,0
6562,3961,8353,46,46,46,46,0,0,0,0
6563,3961,8353,0,46,46,0,0,0,0,0
6564,3962,8562,100,100,100,100,0,0,0,0
6565,3962,8562,0,100,100,0,0,0,0,0
6566,3962,8562,10,10,10,10,0,0,0,0
6567,3962,8562,0,10,10,0,0,0,0,0
6568,3963,8565,71,71,71,71,0,0,0,0
6569,3963,8565,0,71,71,0,0,0,0,0
6570,3964,8564,118,118,118,118,0,0,0,0
6571,3964,8564,0,118,118,0,0,0,0,0
6572,3965,8550,128,128,128,128,0,0,0,0
6573,3965,8550,0,128,128,0,0,0,0,0
6574,3966,8348,132,132,132,132,0,0,0,0
6575,3966,8348,0,132,132,0,0,0,0,0
6576,3966,8348,132,132,132,132,0,0,0,0
6577,3966,8348,0,132,132,0,0,0,0,0
6578,3966,8348,64,64,64,64,0,0,0,0
6579,3966,8348,0,64,64,0,0,0,0,0
6580,3967,8594,140,0,205,75,0,0,0,0
6581,3968,8346,48,48,48,48,0,0,0,0
6582,3968,8346,0,48,48,0,0,0,0,0
6583,3969,,0,0,0,0,0,0,0,0
6584,3969,,0,0,0,0,0,0,0,0
6585,3970,8594,216,0,0,27,0,0,0,0
6586,3971,8552,108,108,108,108,0,0,0,0
6587,3971,8552,0,108,108,0,0,0,0,0
6588,3972,8555,75,75,75,75,0,0,0,0
6589,3972,8555,0,75,75,0,0,0,0,0
6590,3973,8348,328,656,656,328,0,0,0,0
6591,3974,8515,90,180,180,90,0,0,0,0
6592,3975,8515,90,180,180,90,0,0,0,0
6593,3976,8346,56,56,56,56,0,0,0,0
6594,3976,8346,0,56,56,0,0,0,0,0
6595,3977,8572,400,400,0,400,200,102,0,0
6596,3978,8346,56,56,56,56,0,0,0,0
6597,3978,8346,0,34,56,0,0,0,0,0
6598,3979,8346,56,112,112,56,0,0,0,0
6599,3980,8573,408,1264,1480,1210,460,102,0,0
6600,3981,8571,306,306,306,306,102,102,0,0
6601,3982,8572,8,870,1480,820,260,0,0,0
6602,3983,8564,118,118,118,118,0,0,0,0
6603,3983,8564,0,118,118,0,0,0,0,0
6604,3984,8371,7,0,0,28,0,0,0,0
6605,3985,8538,75,75,75,75,75,0,0,0
6606,3985,8538,75,75,75,75,0,0,0,0
6607,3985,8538,75,75,75,75,75,0,0,0
6608,3985,8538,75,75,75,75,0,0,0,0
6609,3985,8539,0,59,59,0,0,0,0,0
6610,3985,8539,0,59,59,0,0,0,0,0
6611,3985,8539,0,0,59,0,0,0,0,0
6612,3986,8524,115,229,229,115,0,0,0,0
6613,3987,8633,151,288,0,52,0,0,0,0
6614,3988,8644,55,55,55,55,0,0,0,0
6615,3988,8644,0,55,55,0,0,0,0,0
6616,3989,8554,134,134,134,134,0,0,0,0
6617,3989,8554,0,134,134,0,0,0,0,0
6618,3989,8554,4,4,4,4,0,0,0,0
6619,3989,8554,0,4,4,0,0,0,0,0
6620,3990,8345,105,347,406,203,0,0,0,0
6621,3990,8345,4,10,13,8,0,0,0,0
6622,3991,8345,0,3,212,120,0,0,0,0
6623,3991,,0,0,0,0,0,0,0,0
6624,3991,,0,0,0,0,0,0,0,0
6625,3991,,0,0,0,0,0,0,0,0
6626,3992,8646,35,70,71,34,0,0,0,0
6627,3993,8647,52,104,104,51,0,0,0,0
6628,3994,8526,76,76,76,76,0,0,0,0
6629,3994,8526,0,76,76,0,0,0,0,0
6630,3995,8649,52,101,104,52,0,0,0,0
6631,3996,8561,76,76,76,76,0,0,0,0
6632,3996,8561,0,76,76,0,0,0,0,0
6633,3996,8561,37,37,37,37,0,0,0,0
6634,3996,8561,0,37,37,0,0,0,0,0
6635,3997,8565,71,142,142,71,0,0,0,0
6636,3998,8565,8,8,8,8,0,0,0,0
6637,3998,8565,0,8,8,0,0,0,0,0
6638,3999,8629,70,70,70,70,0,0,0,0
6639,3999,8629,0,70,70,0,0,0,0,0
6640,3999,,0,0,0,0,0,0,0,0
6641,4000,8630,38,38,38,38,0,0,0,0
6642,4000,8630,0,38,38,0,0,0,0,0
6643,4000,8630,1,1,1,1,0,0,0,0
6644,4000,8630,0,1,1,0,0,0,0,0
6645,4001,8534,240,240,240,240,120,0,0,0
6646,4001,8535,0,112,168,0,0,0,0,0
6647,4002,8536,224,224,224,224,112,0,0,0
6648,4002,8537,0,100,150,0,0,0,0,0
6649,4003,8562,106,215,215,106,0,0,0,0
6650,4003,8562,0,0,1,1,0,0,0,0
6651,4004,8633,148,283,0,52,0,0,0,0
6652,4005,8563,87,87,87,87,0,0,0,0
6653,4005,8563,0,87,87,0,0,0,0,0
6654,4006,8538,103,103,103,103,103,0,0,0
6655,4006,8539,103,103,103,103,103,0,0,0
6656,4006,8538,103,103,103,103,103,0,0,0
6718,4025,8581,54,54,54,54,54,0,0,0
6719,4025,8581,54,54,54,54,0,0,0,0
6720,4025,8582,0,36,36,0,0,0,0,0
6721,4026,8606,58,58,58,58,58,0,0,0
6722,4026,8606,0,58,58,58,0,0,0,0
6723,4026,8606,0,0,58,0,0,0,0,0
6724,4026,8607,0,60,60,0,0,0,0,0
6725,4026,8607,0,60,60,0,0,0,0,0
6726,4026,8607,0,60,60,0,0,0,0,0
6727,4026,8607,0,60,60,0,0,0,0,0
6728,4027,8657,98,187,191,0,0,0,0,0
6729,4027,8657,1,10,5,0,0,0,0,0
6730,4028,8656,60,60,60,60,0,0,0,0
6731,4028,8656,0,60,60,0,0,0,0,0
6732,4028,8656,60,60,60,60,0,0,0,0
6733,4028,8656,0,60,60,0,0,0,0,0
6734,4028,8656,58,58,58,58,0,0,0,0
6735,4028,8656,0,58,58,0,0,0,0,0
6736,4029,8656,60,60,60,60,0,0,0,0
6737,4029,8656,0,60,60,0,0,0,0,0
6738,4029,8656,60,60,60,60,0,0,0,0
6739,4029,8656,0,60,60,0,0,0,0,0
6740,4029,8656,58,58,58,58,0,0,0,0
6741,4029,8656,0,58,58,0,0,0,0,0
6742,4030,8608,136,440,576,272,136,0,0,0
6743,4031,8652,89,89,89,89,0,0,0,0
6744,4031,8652,0,89,89,0,0,0,0,0
6745,4031,8652,89,89,89,89,0,0,0,0
6746,4031,8652,0,89,89,0,0,0,0,0
6747,4032,8652,89,89,89,89,0,0,0,0
6748,4032,8652,0,89,89,0,0,0,0,0
6749,4032,8652,89,89,89,89,0,0,0,0
6750,4032,8652,0,89,89,0,0,0,0,0
6751,4033,8606,126,249,344,250,126,0,0,0
6752,4034,8658,95,195,193,93,0,0,0,0
6753,4034,8658,5,4,4,5,0,0,0,0
6754,4035,8651,89,89,89,89,0,0,0,0
6755,4035,8651,0,89,89,0,0,0,0,0
6756,4035,8651,89,89,89,89,0,0,0,0
6757,4035,8651,0,89,89,0,0,0,0,0
6758,4036,8651,89,89,89,89,0,0,0,0
6759,4036,8651,0,89,89,0,0,0,0,0
6760,4036,8651,89,89,89,89,0,0,0,0
6761,4036,8651,0,89,89,0,0,0,0,0
6762,4037,8643,644,640,860,430,427,0,0,0
6763,4037,8643,4,8,3,2,5,0,0,0
6764,4038,8653,81,81,81,81,0,0,0,0
6765,4038,8653,0,81,81,0,0,0,0,0
6766,4038,8653,49,49,49,49,0,0,0,0
6767,4038,8653,0,49,49,0,0,0,0,0
6768,4039,8653,81,81,81,81,0,0,0,0
6769,4039,8653,0,81,81,0,0,0,0,0
6770,4039,8653,49,49,49,49,0,0,0,0
6771,4039,8653,0,49,49,0,0,0,0,0
6772,4039,8653,48,48,48,48,0,0,0,0
6773,4039,8653,0,48,48,0,0,0,0,0
6774,4038,8653,48,48,48,48,0,0,0,0
6775,4038,8653,0,48,48,0,0,0,0,0
6776,4040,8654,81,81,81,81,0,0,0,0
6777,4040,8654,0,81,81,0,0,0,0,0
6778,4040,8654,56,56,56,56,0,0,0,0
6779,4040,8654,0,56,56,0,0,0,0,0
6780,4041,8654,81,81,81,81,0,0,0,0
6781,4041,8654,0,81,81,0,0,0,0,0
6782,4041,8654,56,56,56,56,0,0,0,0
6783,4041,8654,0,56,56,0,0,0,0,0
6784,4042,8655,84,84,84,84,0,0,0,0
6785,4042,8655,0,84,84,0,0,0,0,0
6786,4043,8655,71,71,71,71,0,0,0,0
6787,4043,8655,0,71,71,0,0,0,0,0
6788,4044,8655,84,84,84,84,0,0,0,0
6789,4044,8655,0,84,84,0,0,0,0,0
6790,4044,8655,71,71,71,71,0,0,0,0
6791,4044,8655,0,71,71,0,0,0,0,0
6792,4045,8708,52,52,52,52,0,0,0,0
6793,4045,8708,0,52,52,0,0,0,0,0
6794,4046,8707,52,52,52,52,0,0,0,0
6795,4046,8707,0,52,52,0,0,0,0,0
6796,4047,8707,52,52,52,52,0,0,0,0
6797,4047,8707,0,52,52,0,0,0,0,0
6798,4048,8655,21,21,21,21,0,0,0,0
6799,4048,8655,0,21,21,0,0,0,0,0
6800,4049,8654,8,8,8,8,0,0,0,0
6801,4049,8654,0,8,8,0,0,0,0,0
6802,4050,8662,90,181,183,90,0,0,0,0
6803,4050,8662,0,1,0,0,0,0,0,0
6804,4051,8661,90,181,180,90,0,0,0,0
6805,4052,8727,32,32,32,32,32,0,0,0
6806,4052,8727,0,32,32,32,0,0,0,0
6807,4052,8727,0,32,32,0,0,0,0,0
6808,4053,8727,32,32,32,32,32,0,0,0
6809,4053,8727,0,32,32,32,0,0,0,0
6810,4053,8727,0,32,32,0,0,0,0,0
6811,4054,8731,32,32,32,32,32,0,0,0
6812,4054,8731,0,32,32,32,0,0,0,0
6813,4054,8731,0,32,32,0,0,0,0,0
6814,4055,8733,32,32,32,32,32,0,0,0
6815,4055,8733,0,32,32,32,0,0,0,0
6816,4055,8733,0,32,32,0,0,0,0,0
6817,4056,8733,32,32,32,32,32,0,0,0
6818,4056,8733,0,32,32,32,0,0,0,0
6819,4056,8733,0,32,32,0,0,0,0,0
6820,4057,8731,32,32,32,32,32,0,0,0
6821,4057,8731,0,32,32,32,0,0,0,0
6822,4057,8731,0,32,32,0,0,0,0,0
6823,4058,8725,32,32,32,32,32,0,0,0
6824,4058,8725,0,32,32,32,0,0,0,0
6825,4058,8725,0,32,32,0,0,0,0,0
6826,4059,8725,32,32,32,32,32,0,0,0
6827,4059,8725,0,32,32,32,0,0,0,0
6828,4059,8725,0,32,32,0,0,0,0,0
6829,4060,8729,32,32,32,32,32,0,0,0
6830,4060,8729,0,32,32,32,0,0,0,0
6831,4060,8729,0,32,32,0,0,0,0,0
6832,4061,8729,32,32,32,32,32,0,0,0
6833,4061,8729,0,32,32,32,0,0,0,0
6834,4061,8729,0,32,32,0,0,0,0,0
6835,4062,8730,32,32,32,32,32,0,0,0
6836,4062,8730,0,32,32,32,0,0,0,0
6837,4062,8730,0,32,32,0,0,0,0,0
6838,4063,8730,32,32,32,32,32,0,0,0
6839,4063,8730,0,32,32,32,0,0,0,0
6840,4063,8730,0,32,32,0,0,0,0,0
6841,4064,8735,32,32,32,32,32,0,0,0
6842,4064,8735,0,32,32,32,0,0,0,0
6843,4064,8735,0,32,32,0,0,0,0,0
6844,4065,8735,32,32,32,32,32,0,0,0
6845,4065,8735,0,32,32,32,0,0,0,0
6846,4065,8735,0,32,32,0,0,0,0,0
6847,4066,8737,32,32,32,32,32,0,0,0
6848,4066,8737,0,32,32,32,0,0,0,0
6849,4066,8737,0,32,32,0,0,0,0,0
6850,4067,8737,32,32,32,32,32,0,0,0
6851,4067,8737,0,32,32,32,0,0,0,0
6852,4067,8737,0,32,32,0,0,0,0,0
6853,4069,8739,32,32,32,32,32,0,0,0
6854,4069,8739,0,32,32,32,0,0,0,0
6855,4069,8739,0,32,32,0,0,0,0,0
6856,4070,8739,32,32,32,32,32,0,0,0
6857,4070,8739,0,32,32,32,0,0,0,0
6858,4070,8739,0,32,32,0,0,0,0,0
6859,4071,8734,32,32,32,32,32,0,0,0
6860,4071,8734,0,32,32,32,0,0,0,0
6861,4071,8734,0,32,32,0,0,0,0,0
6862,4072,8734,32,32,32,32,32,0,0,0
6863,4072,8734,0,32,32,32,0,0,0,0
6864,4072,8734,0,32,32,0,0,0,0,0
6865,4073,8724,32,32,32,32,32,0,0,0
6866,4073,8724,0,32,32,32,0,0,0,0
6867,4073,8724,0,32,32,0,0,0,0,0
6868,4074,8723,32,32,32,32,32,0,0,0
6869,4074,8723,0,32,32,32,0,0,0,0
6870,4074,8723,0,32,32,0,0,0,0,0
6871,4075,8723,32,32,32,32,32,0,0,0
6872,4075,8723,0,32,32,32,0,0,0,0
6873,4075,8723,0,32,32,0,0,0,0,0
6874,4076,8724,32,32,32,32,32,0,0,0
6875,4076,8724,0,32,32,32,0,0,0,0
6876,4076,8724,0,32,32,0,0,0,0,0
6877,4077,8726,32,32,32,32,32,0,0,0
6878,4077,8726,0,32,32,32,0,0,0,0
6879,4077,8726,0,32,32,0,0,0,0,0
6880,4078,8726,32,32,32,32,32,0,0,0
6881,4078,8726,0,32,32,32,0,0,0,0
6882,4078,8726,0,32,32,0,0,0,0,0
6883,4079,8740,32,32,32,32,32,0,0,0
6884,4079,8740,0,32,32,32,0,0,0,0
6885,4079,8740,0,32,32,0,0,0,0,0
6886,4080,8740,32,32,32,32,32,0,0,0
6887,4080,8740,0,32,32,32,0,0,0,0
6888,4080,8740,0,32,32,0,0,0,0,0
6889,4081,8715,92,92,92,92,92,92,0,0
6890,4081,8715,92,0,92,92,0,92,0,0
6891,4081,8716,16,0,16,16,0,0,0,0
6892,4081,8716,0,0,16,16,0,0,0,0
6893,4081,8716,0,0,0,16,0,0,0,0
6894,4082,8719,92,92,92,92,92,92,0,0
6895,4082,8719,92,0,92,92,0,92,0,0
6896,4082,8720,35,0,35,35,0,35,0,0
6897,4082,8720,35,0,35,35,0,0,0,0
6898,4083,8728,32,32,32,32,32,0,0,0
6899,4083,8728,0,32,32,32,0,0,0,0
6900,4083,8728,0,32,32,0,0,0,0,0
6901,4084,8662,80,182,181,87,0,0,0,0
6902,4085,8662,6,0,0,0,0,0,0,0
6903,4086,8660,91,182,182,91,0,0,0,0
6904,4087,8659,90,180,180,90,0,0,0,0
6905,4088,8728,32,96,96,64,32,0,0,0
6906,4088,,0,0,0,0,0,0,0,0
6907,4088,,0,0,0,0,0,0,0,0
6908,4089,8703,366,366,488,244,122,0,0,0
6909,4068,8717,242,92,300,300,92,242,0,0
6910,4090,8741,32,32,32,32,32,0,0,0
6911,4090,8741,0,32,32,32,0,0,0,0
6912,4090,8741,0,32,32,0,0,0,0,0
6913,4091,8741,32,32,32,32,32,0,0,0
6914,4091,8741,0,32,32,32,0,0,0,0
6915,4091,8741,0,32,32,0,0,0,0,0
6916,4092,8750,32,32,32,32,32,0,0,0
6917,4092,8750,0,32,32,32,0,0,0,0
6918,4092,8750,0,32,32,0,0,0,0,0
6919,4092,8751,32,32,32,32,32,0,0,0
6920,4092,8751,0,32,32,32,0,0,0,0
6921,4092,8751,0,32,32,0,0,0,0,0
6922,4093,8750,32,32,32,32,32,0,0,0
6923,4093,8750,0,32,32,32,0,0,0,0
6924,4093,8750,0,32,32,0,0,0,0,0
6925,4093,8751,32,32,32,32,32,0,0,0
6926,4093,8751,0,32,32,32,0,0,0,0
6927,4093,8751,0,32,32,0,0,0,0,0
6928,4097,8659,89,175,179,89,0,0,0,0
6929,4098,8660,90,179,183,86,0,0,0,0
6930,4094,8742,32,32,32,32,32,0,0,0
6931,4094,8742,0,32,32,32,0,0,0,0
6932,4094,8742,0,32,32,0,0,0,0,0
6933,4095,8742,32,32,32,32,32,0,0,0
6934,4095,8742,0,32,32,32,0,0,0,0
6935,4095,8742,0,32,32,0,0,0,0,0
6936,4096,8748,32,96,96,64,32,0,0,0
6937,4096,8749,32,96,96,64,32,0,0,0
6938,4096,,0,0,0,0,0,0,0,0
6939,4099,8748,32,32,32,32,32,0,0,0
6940,4099,8748,0,32,32,32,0,0,0,0
6941,4099,8748,0,32,32,0,0,0,0,0
6942,4100,8713,71,141,144,73,0,0,0,0
6943,4101,8746,32,96,96,64,32,0,0,0
6944,4102,8746,32,32,32,32,32,0,0,0
6945,4102,8746,0,32,32,32,0,0,0,0
6946,4102,8746,0,32,32,0,0,0,0,0
6947,4103,8743,32,96,96,64,32,0,0,0
6948,4104,8743,32,32,32,32,32,0,0,0
6949,4104,8743,0,32,32,32,0,0,0,0
6950,4104,8743,0,32,32,0,0,0,0,0
6951,4105,,0,0,0,0,0,0,0,0
6952,4106,8749,32,32,32,32,32,0,0,0
6953,4106,8749,0,32,32,32,0,0,0,0
6954,4106,8749,0,32,32,0,0,0,0,0
6955,4096,,0,0,0,0,0,0,0,0
6956,4107,8738,39,39,39,39,39,0,0,0
6957,4107,8738,0,39,39,39,0,0,0,0
6958,4107,8738,0,39,39,0,0,0,0,0
6959,4108,8738,39,39,39,39,39,0,0,0
6960,4108,8738,0,39,39,39,0,0,0,0
6961,4108,8738,0,39,39,0,0,0,0,0
6962,4109,8732,25,75,75,50,25,0,0,0
6963,4110,8732,25,25,25,25,25,0,0,0
6964,4110,8732,0,25,25,25,0,0,0,0
6965,4110,8732,0,25,25,0,0,0,0,0
6966,4111,8736,41,123,123,82,41,0,0,0
6967,4112,8736,41,41,41,41,41,0,0,0
6968,4112,8736,0,41,41,41,0,0,0,0
6969,4112,8736,0,41,41,0,0,0,0,0
6970,4114,8721,202,92,220,238,92,184,0,0
6971,4115,8721,19,19,4,3,1,0,0,0
6972,4116,8757,108,108,108,108,108,0,0,0
6973,4116,8757,0,108,108,108,108,0,0,0
6974,4116,8757,0,0,108,0,0,0,0,0
6975,4116,8758,0,50,50,50,0,0,0,0
6976,4116,8758,0,0,50,50,0,0,0,0
6977,4116,8758,0,0,0,50,0,0,0,0
6978,4117,8757,108,216,324,216,216,0,0,0
6979,4117,8758,0,50,100,150,0,0,0,0
6980,4118,7563,112,224,336,224,224,0,0,0
6981,4118,7564,0,42,21,63,0,0,0,0
6982,4119,8713,34,68,68,34,0,0,0,0
6983,4120,0,38,76,76,38,0,0,0,0
6984,4120,0,4,8,8,4,0,0,0,0
6985,4122,8429,69,138,138,69,0,0,0,0
6986,4123,8430,35,76,76,38,0,0,0,0
6987,4123,8430,4,8,8,4,0,0,0,0
6988,4124,8757,108,216,324,216,214,0,0,0
6989,4124,8758,0,50,100,149,0,0,0,0
6990,4125,8747,34,102,102,68,34,0,0,0
6991,4125,,0,0,0,0,0,0,0,0
6992,4125,,0,0,0,0,0,0,0,0
6993,4126,8747,34,102,102,68,34,0,0,0
6994,4126,,0,0,0,0,0,0,0,0
6995,4126,,0,0,0,0,0,0,0,0
6996,4127,8713,105,209,212,107,0,0,0,0
6997,4127,,0,0,0,0,0,0,0,0
6998,4128,8752,25,75,75,50,25,0,0,0
6999,4129,8752,25,25,25,25,25,0,0,0
7000,4129,8752,0,25,25,25,0,0,0,0
7001,4129,8752,0,25,25,0,0,0,0,0
7002,4130,8800,41,123,123,82,41,0,0,0
7003,4131,8800,41,123,123,82,41,0,0,0
7004,4132,8724,0,0,0,0,0,0,0,0
7005,4133,8812,40,120,120,80,40,0,0,0
7006,4135,8812,40,40,40,40,40,0,0,0
7007,4135,8812,0,40,40,40,0,0,0,0
7008,4135,8812,0,40,40,0,0,0,0,0
7009,4136,8801,40,120,120,80,40,0,0,0
7010,4137,8801,40,120,120,80,40,0,0,0
7011,4134,8755,91,0,317,270,179,0,0,0
7012,4138,8801,40,120,117,80,40,0,0,0
7013,4139,,,,,,,0,0,0
7014,4140,8755,0,208,0,0,0,0,0,0
7015,4141,8755,90,208,326,264,180,0,0,0
7016,4142,,0,0,0,0,0,0,0,0
7017,4142,0,0,0,0,0,0,0,0,0
7018,4143,8799,34,34,34,34,34,0,0,0
7019,4144,,0,0,0,0,0,0,0,0
7020,4145,,0,0,0,0,0,0,0,0
7021,4146,8817,35,105,105,70,35,0,0,0
7022,4146,8818,34,102,102,68,34,0,0,0
7023,4147,8817,35,105,105,70,35,0,0,0
7024,4147,8818,34,102,102,68,34,0,0,0
7025,4131,,0,0,0,0,0,0,0,0
7026,4130,8799,34,102,102,68,34,0,0,0
7027,4143,8799,0,34,34,34,0,0,0,0
7028,4143,8799,0,34,34,0,0,0,0,0
7029,4137,8802,34,102,102,68,34,0,0,0
7030,4136,8802,34,102,102,68,34,0,0,0
7031,4133,8811,34,102,102,68,34,0,0,0
7032,4148,8759,104,253,402,343,208,0,0,0
7033,4149,8803,34,102,102,68,34,0,0,0
7034,4149,8804,34,102,102,68,34,0,0,0
7035,4150,8803,34,102,102,68,34,0,0,0
7036,4150,8804,34,102,102,68,34,0,0,0
7037,4151,8809,34,102,102,68,34,0,0,0
7038,4151,8810,34,102,102,68,34,0,0,0
7039,4152,8809,34,102,102,68,34,0,0,0
7040,4152,,0,0,0,0,0,0,0,0
7041,4153,8855,271,432,54,0,0,0,0,0
7042,4154,8813,34,102,102,68,34,0,0,0
7043,4155,8813,34,102,102,68,34,0,0,0
7044,4155,,0,0,0,0,0,0,0,0
7045,4156,8805,34,102,102,68,34,0,0,0
7046,4157,8805,34,102,102,68,34,0,0,0
7047,4135,8811,34,102,102,68,34,0,0,0
7048,4158,8759,100,253,397,343,208,0,0,0
7049,4159,8761,96,96,96,96,96,96,0,0
7050,4159,8761,0,96,96,96,0,96,0,0
7051,4159,8762,0,45,45,45,0,45,0,0
7052,4159,8762,0,0,0,45,0,45,0,0
7053,4159,8762,0,0,0,0,0,45,0,0
7054,4160,8759,100,253,397,343,208,0,0,0
7055,4162,8763,91,91,91,91,91,91,0,0
7056,4162,8763,0,91,91,91,0,91,0,0
7057,4162,8764,0,0,25,25,0,25,0,0
7058,4162,8764,0,0,0,25,0,25,0,0
7059,4162,8764,0,0,0,0,0,25,0,0
7060,4163,8765,92,184,184,184,92,184,0,0
7061,4163,8766,0,0,42,84,0,126,0,0
7062,4164,8810,34,34,34,34,34,0,0,0
7063,4164,8810,0,34,34,34,0,0,0,0
7064,4164,8810,0,34,34,0,0,0,0,0
7065,4165,8800,41,122,117,81,41,0,0,0
7066,4166,8819,34,102,102,68,34,0,0,0
7067,4166,8820,34,102,102,68,34,0,0,0
7068,4167,8815,34,102,102,68,34,0,0,0
7069,4168,8815,34,102,102,68,34,0,0,0
7070,4169,8819,34,102,102,68,34,0,0,0
7071,4169,,0,0,0,0,0,0,0,0
7072,4170,8820,34,102,102,68,34,0,0,0
7073,4172,8769,99,198,198,198,198,99,0,0
7074,4172,8770,0,40,80,80,40,0,0,0
7075,4173,8767,103,206,206,206,206,103,0,0
7076,4173,8768,0,36,72,72,36,0,0,0
7077,4174,8779,24,48,72,48,24,0,0,0
7078,4174,8780,24,48,72,48,24,0,0,0
7079,4175,8808,35,105,105,70,35,0,0,0
7080,4176,8808,35,105,105,70,35,0,0,0
7081,4177,8814,36,108,108,72,36,0,0,0
7082,4178,8814,36,108,108,72,36,0,0,0
7083,4179,8786,24,48,72,48,24,0,0,0
7084,4180,8781,42,63,63,42,0,0,0,0
7085,4181,8790,24,48,72,48,24,0,0,0
7086,4182,8787,24,48,72,48,24,0,0,0
7087,4183,8784,24,48,72,48,24,0,0,0
7088,4184,8788,24,48,72,48,24,0,0,0
7089,4185,8783,24,48,72,48,24,0,0,0
7090,4186,8789,24,48,72,48,24,0,0,0
7091,4187,8862,100,100,100,100,100,100,0,0
7092,4187,8862,100,100,100,100,100,100,0,0
7093,4187,8862,100,100,100,100,100,0,0,0
7094,4187,8862,100,100,100,100,100,0,0,0
7095,4187,8862,100,100,100,100,0,0,0,0
7096,4188,8785,24,48,72,48,24,0,0,0
7097,4187,8862,0,0,0,0,0,10,0,0
7098,4189,8861,100,100,100,100,100,100,0,0
7099,4189,8861,100,100,100,100,100,100,0,0
7100,4189,8861,100,100,100,100,100,0,0,0
7101,4189,8861,100,100,100,100,100,0,0,0
7102,4189,8861,100,100,100,100,0,0,0,0
7103,4189,8861,0,0,0,0,0,10,0,0
7104,4190,8836,71,142,142,71,0,0,0,0
7105,4191,8836,38,76,76,38,0,0,0,0
7106,4192,8837,96,192,192,96,0,0,0,0
7107,4193,8837,96,192,192,96,0,0,0,0
7108,4194,8839,158,316,316,158,0,0,0,0
7109,4195,8839,153,301,303,143,0,0,0,0
7110,4196,8861,100,100,100,100,0,0,0,0
7111,4196,8861,100,100,100,100,0,0,0,0
7112,4196,8861,100,100,100,100,0,0,0,0
7113,4196,8861,16,0,0,0,0,0,0,0
7114,4196,8861,0,220,0,220,0,0,0,0
7115,4196,8861,0,0,832,0,0,0,0,0
7116,4197,8862,100,100,100,100,0,0,0,0
